polymer,system,A2_unnormalized,deltaGmin,deltaGmax,N,A2_normalized,A2_normalized_win10,A2_normalized_win20,A2_normalized_win30,deltaGmax_win10,deltaGmax_win20,deltaGmax_win30
504,fe_virial_batch_100k_4_0,349.4501783677988,0.0,1.730832737543209,24,0.6066843374440951,0.5956366578940038,0.567842906364969,0.4682864804547995,1.6541236752283257,1.4920572561524794,1.278405304056759
505,fe_virial_batch_100k_4_0,-79.38319928113614,0.0,1.6862451855167495,26,-0.11743076816736116,-0.11284720544764759,-0.11195127942504793,-0.060258148526822056,1.625245775228324,1.4984001283747006,1.3520804447974992
506,fe_virial_batch_100k_4_0,75.88041858873102,0.0,2.0144641032036192,26,0.11224913992415832,0.13125379799070278,0.1397801191840548,0.11775405605943942,1.9424395752283252,1.7921289950413681,1.6082778336863879
507,fe_virial_batch_100k_4_0,351.7303947327089,0.0,1.3171253254258408,26,0.5203112348116995,0.3839783681433937,0.32902480404262674,0.35553314583921874,1.2309230863394367,1.1648803239340209,1.1079631003530557
508,fe_virial_batch_100k_4_0,-51.24821972386419,0.0,1.4012300755716214,26,-0.07581097592287601,-0.06182240090146856,0.004945951359973225,0.09732664335856551,1.3642212940138678,1.3135000961562433,1.2351235040567587
509,fe_virial_batch_100k_4_0,138.11707072574976,0.0,2.09835029662786,26,0.20431519338128662,0.20589569003366034,0.19594461151814152,0.193960062160575,2.0322052765725296,1.8972381672635903,1.7124817188715735
510,fe_virial_batch_100k_4_0,111.71308844415573,0.0,1.7500515188500814,28,0.14249118423999454,0.010543594322492945,-0.03440334080652703,-0.07395643028408423,1.6431965974505482,1.5515469394858115,1.3976229485012035
511,fe_virial_batch_100k_4_0,203.56846027137055,0.0,2.0339158486543205,28,0.25965364830531956,0.1904444706312306,0.1386608211272965,0.11307806902176108,1.9498253085616584,1.8148531450413679,1.659354111464166
512,fe_virial_batch_100k_4_0,-35.33821319695718,0.0,2.2896345188500833,28,-0.04507425152673109,0.02623774140484191,0.03025555238745416,0.015145597225923041,2.237225754350308,2.086103461708033,1.8973475966493505
513,fe_virial_batch_100k_4_0,26.200546169284134,0.0,1.7484559632945265,28,0.033419063991433844,0.017208759371116253,-0.025346867412343273,-0.01798129760773906,1.693986875228327,1.5880387117080337,1.4634772633160174
514,fe_virial_batch_100k_4_0,301.0402082606512,0.0,2.0647399632945267,28,0.3839798574753204,0.34235411744982713,0.3157628386622699,0.24610215850943087,1.9957648530061038,1.8892592728191455,1.7033218522049076
515,fe_virial_batch_100k_4_0,-104.61832371752713,0.0,1.8780560744056372,30,-0.11624258190836348,-0.050028297594554925,-0.03225310506787457,-0.012570418056251602,1.8363379418949937,1.7841547061524774,1.7008304151678693
516,fe_virial_batch_100k_4_0,361.9425179173994,0.0,2.1667786587591746,30,0.4021583532415549,0.3903652443537503,0.33082596137592585,0.3277689953063119,2.10523711967277,1.998829033930256,1.8951736188715738
517,fe_virial_batch_100k_4_0,256.86595765420554,0.0,2.6194869920925083,30,0.28540661961578395,0.3166686769550225,0.3057627174011445,0.31331658532371043,2.568302241894993,2.450378678374699,2.2873597040567586
518,fe_virial_batch_100k_4_0,33.703530410975894,0.0,2.1967837157625443,30,0.03744836712330655,0.012724766206327766,-0.000836350237742052,0.030661208802016476,2.1421973307838833,2.0479395783746988,1.9276439596123143
519,fe_virial_batch_100k_4_0,390.57892560145757,0.0,2.520681181987654,30,0.43397658400161954,0.3834129722031553,0.34007621867469906,0.25346822067107855,2.441823019672769,2.306750867263591,2.1209146744271297
520,fe_virial_batch_100k_4_0,258.75046622599393,0.0,2.41494510320362,32,0.2526860021738222,0.20194971601306314,0.1757894346728323,0.10888864625861441,2.336330697450548,2.215004679489575,2.0626383781308326
521,fe_virial_batch_100k_4_0,32.29156456603588,0.0,2.2497748486543196,32,0.031534731021519415,0.07733527267516668,0.04786592999802077,0.008910025972500575,2.204994441894992,2.1001658517117976,1.956028889241944
522,fe_virial_batch_100k_4_0,-48.97471725117794,0.0,2.31158016020699,32,-0.04782687231560346,-0.03035699463891837,-0.04203939859938601,-0.05452932654516279,2.262772821016974,2.1358381172635883,1.9499099522049061
523,fe_virial_batch_100k_4_0,195.02827355836249,0.0,2.309153515320986,32,0.19045729839683836,0.1689366655347913,0.1278712517352144,0.10286170122274528,2.271854443239197,2.192018833930257,2.054064089241944
524,fe_virial_batch_100k_4_0,-26.882292854637374,0.0,2.442293074405638,32,-0.02625223911585681,0.1079292067169314,0.13857223530904497,0.16288718367925914,2.4199896974505473,2.3162651061524793,2.1717887596123138
525,fe_virial_batch_100k_4_0,-68.30784829388041,0.0,1.1899635188500828,26,-0.10104711286076984,0.037913853928654366,0.04130556961536358,0.024575291277204245,1.1544628099058638,1.0373031505969235,0.8932176966493515
526,fe_virial_batch_100k_4_0,52.749311306932235,0.0,0.866687826873656,26,0.07803152560197076,0.037138415603439605,-0.005156123002648946,0.07062336851491426,0.8148683863394375,0.7181189339302567,0.6328478855382406
527,fe_virial_batch_100k_4_0,-151.01253143447798,0.0,1.2337276046514334,26,-0.22339131869005618,-0.08827226288429989,-0.044567605550983824,-0.02497625225476815,1.2102800085616587,1.1391288005969231,1.023431955908611
528,fe_virial_batch_100k_4_0,-86.19824381895062,0.0,1.1971177698702855,26,-0.12751219499844765,-0.015713755197918004,-0.022631539146649775,-0.04356308168070517,1.159427619672771,1.0712323005969229,0.9366140151678701
529,fe_virial_batch_100k_4_0,-57.58478357159352,0.0,1.5107594077389706,26,-0.08518459108223893,-0.143301126584112,-0.18338827394898444,-0.2067780488790172,1.439750086339438,1.2643420672635899,1.069818411464166
530,fe_virial_batch_100k_4_0,411.0187984778398,0.0,2.140947185516749,28,0.5242586715278569,0.3712408071058514,0.26712722589329785,0.24120882177666128,2.02421820856166,1.8476017617080351,1.6861135188715735
531,fe_virial_batch_100k_4_0,-132.60110933139654,0.0,1.5159640744056382,28,-0.16913406802474049,-0.07726942555322948,-0.09638401365111407,-0.034728520995319506,1.485890653006105,1.3841911072673552,1.295455759612314
532,fe_virial_batch_100k_4_0,34.36429373881246,0.0,1.8874504042098754,28,0.043832007319913845,0.11844864745377942,0.09486978093545004,0.059324795339791805,1.8521455752283262,1.7120095505969237,1.5298053447975
533,fe_virial_batch_100k_4_0,56.42427444493456,0.0,1.9889886299611927,28,0.07196973781241653,0.13863421337546078,0.11478496257587156,0.13410559031309174,1.9582335654614207,1.8100820394858117,1.6298652447975
534,fe_virial_batch_100k_4_0,189.85730764702575,0.0,2.0083546264320975,28,0.24216493322324714,0.14624902815096363,0.08601595346207612,0.08375485652057413,1.930764419672771,1.7807623617080344,1.6038906855382398
535,fe_virial_batch_100k_4_0,61.330228416987616,0.0,1.6419439379847676,30,0.06814469824109735,0.06890116600839906,0.09127265630371473,0.13025571392583707,1.5914161876836408,1.5079626339302572,1.4196574707234255
536,fe_virial_batch_100k_4_0,283.5845412326645,0.0,2.0116362930987655,30,0.31509393470296054,0.3028341867392944,0.2521322823713299,0.2222307439735663,1.9494146085616588,1.8281749783747012,1.685781948501202
537,fe_virial_batch_100k_4_0,6.336582173401877,0.0,1.5176525476480638,30,0.007040646859335419,-0.09462785658809376,-0.14519574186400086,-0.17719184358810466,1.4433231974505485,1.3678226128229092,1.2592381373900923
538,fe_virial_batch_100k_4_0,168.25056602923422,0.0,1.7126972930987643,30,0.1869450733658158,0.1316128536521111,0.08167205449278749,0.06374523509401045,1.6564798431673542,1.578173118378466,1.459286629982684
539,fe_virial_batch_100k_4_0,291.42679856999604,0.0,2.0545424077389716,30,0.3238075539666623,0.20391017576161927,0.16267746943202105,0.16132748013854079,1.951856819672771,1.8409121728191442,1.719992459612314
540,fe_virial_batch_100k_4_0,225.44049661784706,0.0,2.213184325425842,32,0.22015673497836627,0.304523404488009,0.3233124224565814,0.31383530824751554,2.21761930856166,2.1066370617080348,1.9801861744271287
541,fe_virial_batch_100k_4_0,126.46206050903417,0.0,1.9641926046514326,32,0.12349810596585369,0.0857363272836009,0.07016123291723725,0.0659605053286528,1.892007619672771,1.8287290783747006,1.7061884929456468
542,fe_virial_batch_100k_4_0,151.64326404874797,0.0,2.4514333824292116,32,0.14808912504760544,0.1720405691162678,0.15691246834750563,0.14918833902165202,2.3606549418949934,2.2087643117080336,2.0304641225752764
543,fe_virial_batch_100k_4_0,208.8051611372014,0.0,1.9939134618008443,32,0.20391129017304824,0.19323636922922138,0.17571852491415674,0.155345206511981,1.9571811752283257,1.8708129394858115,1.7405235077604622
544,fe_virial_batch_100k_4_0,100.18677918311909,0.0,2.421261049095878,32,0.09783865154601473,0.055311671877210616,0.027106963554284037,0.09024306302834541,2.2978834530061034,2.1906733394858113,2.0739687114641665
545,fe_virial_batch_100k_4_0,-205.40821266965682,0.0,2.0300051855167496,34,-0.17768876528517025,-0.13563308464810309,-0.13155956104859293,-0.07118811590191593,1.9889128418949915,1.900942735045132,1.8195078410937962
546,fe_virial_batch_100k_4_0,217.487597140465,0.0,2.311269715762545,34,0.18813805981009082,0.14515307995199778,0.12255218833929747,0.14741328913730867,2.1959116196727715,2.0803438005969235,1.9660257596123145
547,fe_virial_batch_100k_4_0,311.82869465460624,0.0,2.4032962143147305,34,0.2697480057565798,0.2399948080640753,0.2369265015017313,0.22991212153893473,2.3188779863394364,2.2215810172635897,2.0850969114641673
548,fe_virial_batch_100k_4_0,91.6559917782447,0.0,2.284463737543209,34,0.07928719011958883,0.08408372035146844,0.09788469798131068,0.11228291137148677,2.2619870974505485,2.195020356152479,2.0947196373900927
549,fe_virial_batch_100k_4_0,208.52779548032026,0.0,2.3358466264320987,34,0.18038736633245697,0.17686722503684818,0.1598749816425347,0.14667151404518405,2.255060630783881,2.147718235045132,2.0307000670197204
550,fe_virial_batch_100k_4_0,-62.8093836473869,0.0,1.1121540744056375,28,-0.08011400975432002,-0.023227023991411924,-0.01736688557830156,0.0030664693866186156,1.0707942418949932,0.9753424783747011,0.8578877188715737
551,fe_virial_batch_100k_4_0,160.26666723182538,0.0,1.226993382429212,28,0.2044217694283487,0.20796751741823025,0.19809132047728784,0.21705580234461372,1.1421083196727706,1.0239937672635897,0.9100032855382403
552,fe_virial_batch_100k_4_0,-160.8829599125345,0.0,0.9560456587591755,28,-0.205207857031294,-0.2307166679808756,-0.2173110447491332,-0.21140307187174695,0.8758066418949926,0.7592017339302564,0.6436936892419436
553,fe_virial_batch_100k_4_0,50.59563514942192,0.0,0.8432104365369534,28,0.06453524891507899,0.002549614358583203,-0.009423587225738071,-0.01896611430927404,0.7976656530061037,0.7202607294895761,0.6170340929456473
554,fe_virial_batch_100k_4_0,205.32904769234418,0.0,1.6458813824292111,28,0.2618992955259492,0.2502305192598761,0.21986588959267964,0.1036202177803318,1.519856797450548,1.3753763783747006,1.1605516707234251
555,fe_virial_batch_100k_4_0,25.93818984395689,0.0,1.8654927410723048,30,0.02882021093772988,0.057355975622549606,0.07934117032680252,0.12091300939519124,1.766405186339437,1.6518808728191452,1.5212919670197222
556,fe_virial_batch_100k_4_0,208.64790906929193,0.0,1.6131202966278602,30,0.23183101007699103,0.15680014780791227,0.13223587556282393,0.07566994914060361,1.4966744863394372,1.3623631561524785,1.2053269410937952
557,fe_virial_batch_100k_4_0,15.535463477743601,0.0,1.1807272930987647,30,0.01726162608638178,-0.009100255210950071,-0.03835487596908538,-0.011358679365682415,1.1418733752283257,1.0596912683784652,0.9762015596123144
558,fe_virial_batch_100k_4_0,98.02589137500165,0.0,1.6007424077389718,30,0.10891765708333516,-0.001929056572517315,-0.03516586257792798,-0.023559932602586684,1.5086273974505482,1.389751728374701,1.2844305744271296
559,fe_virial_batch_100k_4_0,32.156868008997996,0.0,1.494193626432098,30,0.035729853343331106,0.0028950067094498442,0.01993680884039442,0.05152859326928418,1.432936508561659,1.337582961708034,1.2278967670197218
560,fe_virial_batch_100k_4_0,11.858861319191249,0.0,1.5279085729119555,32,0.011580919257022704,-0.075372698928966,-0.13467656432105665,-0.11597296825273076,1.4416849196727692,1.337517762822909,1.2584173855382397
561,fe_virial_batch_100k_4_0,371.7973372041172,0.0,2.419175049095878,32,0.3630833371133957,0.2545186749465203,0.22546518228441215,0.21146646077486245,2.2752943752283254,2.184312778374701,2.04810942627898
562,fe_virial_batch_100k_4_0,238.4945361624318,0.0,2.333365769870286,32,0.23290482047112482,0.2558748472658232,0.25857620604082987,0.24252121031084126,2.2645390418949938,2.1613631617080356,2.024949859612315
563,fe_virial_batch_100k_4_0,229.45140294961658,0.0,1.9528814365369522,32,0.22407363569298494,0.18442826043377922,0.1360966114628596,0.08769598981027849,1.8751284987947543,1.7451767894858112,1.5945374892419433
564,fe_virial_batch_100k_4_0,30.15797116690338,0.0,2.1813870744056376,32,0.029451143717679082,0.06692726001298445,0.08075654330860009,0.06784556662926526,2.1260018099058637,2.0272666283747003,1.8613371670197218
565,fe_virial_batch_100k_4_0,280.74900382513175,0.0,1.9832214935403218,34,0.24286246005634235,0.07470484527112546,0.02179231426406987,0.04833609128397775,1.8290621085616583,1.7344828117080362,1.6442637892419452
566,fe_virial_batch_100k_4_0,94.79414733436053,0.0,1.773355604651434,34,0.0820018575556752,-0.010339784638794753,-0.04111991554443805,-0.04806077621643997,1.6780703418949923,1.591566846156243,1.478686478130833
567,fe_virial_batch_100k_4_0,211.89273154143785,0.0,2.1122811032036193,34,0.1832982106759843,0.1882469173821691,0.1934740933060268,0.1699009522879892,2.0504539418949927,1.9013073783747,1.7452605373900927
568,fe_virial_batch_100k_4_0,6.5833282621198,0.0,2.047223382429212,34,0.005694920641972146,0.024495935079311033,0.007431892479189644,0.018158536051161026,1.9880320863394367,1.8736138561524776,1.7639746410937958
569,fe_virial_batch_100k_4_0,351.64037469255663,0.0,1.7845038521834153,34,0.30418717533958184,0.26416490967730594,0.22882350627738293,0.2067508695757836,1.6961037530061045,1.634845301711798,1.542963759612314
570,fe_virial_batch_100k_4_0,66.94931471163117,0.0,2.826133604651433,36,0.051658421845394424,0.04997200728036199,0.049007052135746264,0.05924227336912245,2.44336211967277,2.311658862822909,2.162648469075721
571,fe_virial_batch_100k_4_0,57.37389184834796,0.0,2.402943658759175,36,0.04426997827804627,-0.005585311119656839,-0.029824770861712927,-0.01516964915684885,2.3161071307838825,2.217674911708034,2.08953275590861
572,fe_virial_batch_100k_4_0,61.11770907035234,0.0,2.5125318521834155,36,0.04715872613453113,0.07022665055946369,0.07403330848217768,0.09656232685394743,2.4205473210169752,2.280873861708032,2.13342637442713
573,fe_virial_batch_100k_4_0,257.5614435334665,0.0,2.274467382429212,36,0.1987356817387859,0.14775428689403663,0.15093076131873942,0.1316197868419637,2.2031198085616603,2.1043400005969226,2.000914833686389
574,fe_virial_batch_100k_4_0,1.5538660689275983,0.0,1.733368852183415,36,0.001198970732197221,0.06189380633957414,0.07737150337527951,0.08228111702325597,1.7229888641172137,1.6380464894858118,1.5234858447974982
575,fe_virial_batch_100k_4_0,-5.738613358021223,0.0,1.069449436536953,30,-0.006376237064468026,0.01633820374774372,0.048568984357254125,0.03098646266033464,1.0149792530061041,0.987304785045132,0.9068568781308333
576,fe_virial_batch_100k_4_0,252.3660325676212,0.0,1.4720270744056383,30,0.28040670285291247,0.16432884651722673,0.08813170274582693,0.07379723238868117,1.3776860085616598,1.2263188283747006,1.0799334929456477
577,fe_virial_batch_100k_4_0,78.57270154774766,0.0,1.0597790744056375,30,0.08730300171971962,0.02848175105654284,-0.0103362128625144,-0.00546878750448018,0.9887029752283262,0.8826900228191451,0.7626529373900919
578,fe_virial_batch_100k_4_0,-217.2001794672567,0.0,1.2029504365369519,30,-0.24133353274139635,-0.18119861409863172,-0.15279693459254534,-0.0701467328177354,1.1844985863394362,1.112264422819145,1.0245381299826846
579,fe_virial_batch_100k_4_0,-62.110571533681025,0.0,1.7295909632945268,30,-0.06901174614853448,-0.0012580364696352978,0.0018140206272679819,0.016364812471448303,1.6763397307838817,1.5056877283747012,1.3193421559086105
580,fe_virial_batch_100k_4_0,228.3471653916589,0.0,1.3672046587591744,32,0.2229952787027919,0.14226379326057864,0.12318882047318758,0.126951080651084,1.283821071791644,1.2260490850451315,1.139610122575277
581,fe_virial_batch_100k_4_0,101.3131782578367,0.0,1.4678237698702852,32,0.09893865064241865,0.029808676939439775,0.03819022858366377,0.02674550634186085,1.3676038307838818,1.2803608339302566,1.1668924299826844
582,fe_virial_batch_100k_4_0,7.113918589660145,0.0,1.4014325476480636,32,0.006947186122714985,0.05642885283163285,0.05530231420764441,0.049525516594720195,1.3659319418949925,1.3157012961562429,1.2134506040567585
583,fe_virial_batch_100k_4_0,252.33666259375028,0.0,1.708895382429211,32,0.24642252206420925,0.11970875077733924,0.06056651880828038,0.03346791428714499,1.601873297450548,1.4444652339302566,1.2943735040567579
584,fe_virial_batch_100k_4_0,258.2673459131446,0.0,1.1729470490958787,32,0.25221420499330527,0.17883037250870107,0.12243435707230294,0.0959099804225241,1.071267441894993,0.9703054672635897,0.8748613670197213
585,fe_virial_batch_100k_4_0,-211.0424707384583,0.0,1.8062385153209868,34,-0.18256269095022343,-0.08964343154660426,-0.056893203126251735,-0.040923836111786925,1.7964311307838812,1.68878545615248,1.5385896707234252
586,fe_virial_batch_100k_4_0,165.47765200061198,0.0,1.7249477698702864,34,0.14314675778599653,0.15537744994623606,0.15088641309725387,0.1375969672887947,1.6782895196727712,1.5566977517117992,1.43860191516787
587,fe_virial_batch_100k_4_0,347.9760706526705,0.0,1.9790525188500816,34,0.3010173621562894,0.20915548325256886,0.16688083654960154,0.14052308691497456,1.8758318641172156,1.7741262672635882,1.6430900225752774
588,fe_virial_batch_100k_4_0,-102.62286742190115,0.0,1.6510963254258408,34,-0.08877410676635047,0.039758238757268485,0.06616846825226368,0.09093844497636534,1.65479201967277,1.5867961906006867,1.487028074427129
589,fe_virial_batch_100k_4_0,-176.04323183416537,0.0,1.1724691855167482,34,-0.15228653272851675,-0.22185203111825894,-0.22826455754196306,-0.2179672719896312,1.1064468418949926,1.0356692961562428,0.9589211225752772
590,fe_virial_batch_100k_4_0,230.6470137142735,0.0,2.1247550744056385,36,0.177968374779532,0.20090571215233244,0.19136888880960062,0.19039078552541616,2.103238797450548,2.0089801406006877,1.8782029596123138
591,fe_virial_batch_100k_4_0,-170.24824074408008,0.0,2.170053658759175,36,-0.13136438329018524,-0.1303849296162206,-0.12481299181545276,-0.0825209186946289,2.094397786339437,1.982883706152478,1.8675904596123136
592,fe_virial_batch_100k_4_0,291.11876344357535,0.0,2.323929937984766,36,0.2246286754965859,0.16430220699461665,0.1352114943747095,0.13316192817222922,2.25342927657253,2.1271783450413686,1.9749071410937955
593,fe_virial_batch_100k_4_0,469.10798261395513,0.0,2.133285959765431,36,0.361966035967558,0.32626893643051424,0.28078332372676756,0.25394632176518817,2.06739803845831,1.969583668378465,1.8217373707234246
594,fe_virial_batch_100k_4_0,129.65190580138494,0.0,1.9511141855167493,36,0.10004005077267357,0.07899459614700166,0.05252056496286519,0.028936898946746774,1.9005825307838804,1.8162091728191467,1.6947375596123153
595,fe_virial_batch_100k_4_0,389.75895467564453,0.0,2.5979245476480637,38,0.2699161735980918,0.22771017603244048,0.2150325925887088,0.19204870149366143,2.5136544530061053,2.4061914183784645,2.2716098596123144
596,fe_virial_batch_100k_4_0,50.4986831593305,0.0,1.7901082930987642,38,0.034971387229453255,0.05789968910729317,0.04372228216320502,0.04779851745993328,1.7573340307838818,1.7123652517117967,1.664797922575277
597,fe_virial_batch_100k_4_0,8.76959987088276,0.0,2.101515658759174,38,0.006073130104489445,-0.01894925126365865,-0.016140643847805166,0.01835141912087657,2.0387889863394366,1.9501954783747004,1.846521963316018
598,fe_virial_batch_100k_4_0,307.022304388018,0.0,2.3494380490958786,38,0.2126193243684335,0.19641775608504186,0.1682422196545084,0.1735400903352685,2.274842975228325,2.1588778783747014,2.0553242151678695
599,fe_virial_batch_100k_4_0,137.77730637585853,0.0,2.2133996046514337,38,0.09541364707469427,0.07967865369524087,0.06537597796160406,0.031913010072109,2.1565376307838817,2.0299267728191466,1.9072475929456478
600,fe_virial_batch_100k_5_0,-20.044670514501384,0.0,1.3784573254258412,32,-0.019574873549317758,-0.028973069588708808,-0.037165843924923336,-0.025743690666544257,1.290958664117215,1.171603889485813,1.0853499114641667
601,fe_virial_batch_100k_5_0,-155.08294930689638,0.0,0.6633367698702858,32,-0.151448192682516,-0.07920759900156815,-0.029849712323364502,0.0039034440564045597,0.6571724829027561,0.6429219294895759,0.6078177633160183
602,fe_virial_batch_100k_5_0,359.6562275718406,0.0,1.3948163254258423,32,0.3512267847381256,0.2635111434359645,0.217631131169165,0.1839139608562087,1.3153749863394362,1.190426778374701,1.0725484966493513
603,fe_virial_batch_100k_5_0,-193.67463368836468,0.0,1.203061070876542,32,-0.18913538446129363,-0.12371325717922677,-0.10573748043066561,-0.09179729900121676,1.1565826196727707,1.054660700596923,0.9296846188715728
604,fe_virial_batch_100k_5_0,213.79356019199494,0.0,0.9014360708765423,32,0.20878277362499506,0.16567366818309015,0.1424241342087454,0.1076386545055549,0.8281255162360892,0.7653793850451314,0.6540699929456473
605,fe_virial_batch_100k_5_0,-45.02374931175691,0.0,1.6090254077389714,34,-0.03894788002747138,-0.08996192317737167,-0.07648872767253292,-0.06270705707698045,1.528278119672771,1.4292388617080334,1.3182229151678704
606,fe_virial_batch_100k_5_0,171.2025140662106,0.0,1.0653511855167495,34,0.14809906061090883,0.2249657133146591,0.17395172722436433,0.12809000534457257,1.06248820856166,0.9756652350451316,0.8899717373900925
607,fe_virial_batch_100k_5_0,346.55427373892906,0.0,1.3244328268736554,34,0.29978743403021546,0.22006377754427112,0.1712724444913859,0.12482162513692414,1.2212714085616592,1.1217490517117978,1.0246311373900914
608,fe_virial_batch_100k_5_0,37.47183228707943,0.0,1.4100940755716214,34,0.032415079833113696,0.042576877449822984,0.0624980112805769,0.0581986035299824,1.3820174085616586,1.3322687572673533,1.2514627373900917
609,fe_virial_batch_100k_5_0,103.49562515333275,0.0,1.8857926587591753,34,0.089529087502883,0.040606465949360585,0.017122480971890695,0.02239651971338432,1.8075247641172159,1.7022906894858123,1.559457859612314
610,fe_virial_batch_100k_5_0,92.44721936500207,0.0,1.6544214365369523,36,0.07133273099151394,0.07894303228888813,0.06759629494736753,0.07461200245931013,1.6030546418949927,1.5216019394858118,1.4122415633160181
611,fe_virial_batch_100k_5_0,24.119470418280898,0.0,1.6079910744056383,36,0.018610702483241433,-0.009983226562854816,-0.019427026613881213,-0.009282054863801213,1.5275035641172154,1.452517883930256,1.3769089818345361
612,fe_virial_batch_100k_5_0,-166.35820511280767,0.0,1.6231738268736555,36,-0.12836281258704296,-0.03654033947565462,-0.008655593860815677,0.03714718194104449,1.6166547085616587,1.5101686172635893,1.4032204077604629
613,fe_virial_batch_100k_5_0,77.82981896120738,0.0,1.2135653184085236,36,0.06005387265525261,0.0644883388111389,0.06868864598103765,0.06343553879259789,1.176387508561659,1.1394240183784645,1.0681283188715731
614,fe_virial_batch_100k_5_0,182.0823206797451,0.0,2.1240900708765422,36,0.1404956178084453,0.16185198805588522,0.15989436376164293,0.14713419375176856,2.088876830783883,1.9822576628229085,1.8525797040567593
615,fe_virial_batch_100k_5_0,256.3686262686637,0.0,2.4173856587591747,38,0.1775405999090469,0.16078783318078427,0.13443031816893733,0.1134449559729796,2.344273830783882,2.1997647561524785,2.0204019299826843
616,fe_virial_batch_100k_5_0,135.51018751943084,0.0,2.2313424077389703,38,0.09384362016581084,-0.010037607920820164,-0.04023632689237381,-0.04815090976201339,2.1131065863394367,1.9888263450413681,1.8426644040567577
617,fe_virial_batch_100k_5_0,-200.36791300355102,0.0,1.443811741072305,38,-0.13875894252323479,-0.08120356063810467,-0.051547168598220304,-0.0234658547427937,1.4466158273472018,1.4169699294895761,1.3562217707234256
618,fe_virial_batch_100k_5_0,-3.326957572626358,0.0,2.0358291855167487,38,-0.0023039872386609126,-0.03321136924853773,-0.03132818366161913,0.008363134199695837,1.9339805307838818,1.8262161561524795,1.7148385188715736
619,fe_virial_batch_100k_5_0,170.35859029776793,0.0,1.8099091819876536,38,0.1179768630870969,0.11276193817293895,0.11170712318945628,0.09277579185386083,1.7520483641172147,1.7048179017117981,1.6232083447974992
620,fe_virial_batch_100k_5_0,333.2568197179715,0.0,2.3406759632945273,40,0.20828551232373219,0.17133583187040013,0.1633344547014473,0.14607428975581452,2.2619958863394376,2.1566912283747013,2.0453711596123143
621,fe_virial_batch_100k_5_0,-38.353463322299696,0.0,2.1878860744056383,40,-0.02397091457643731,0.03547573730077615,0.07265839199051605,0.08334631566733933,2.136431864117215,2.0760697728191455,1.993005018871573
622,fe_virial_batch_100k_5_0,381.89605561164535,0.0,2.1897600708765435,40,0.23868503475727834,0.19947542605906585,0.1973895657962313,0.18747354976681904,2.100197297450548,2.031942162822909,1.9367744653720171
623,fe_virial_batch_100k_5_0,144.3852538108804,0.0,1.9682829062452873,40,0.09024078363180026,0.07772455154848942,0.08374633042958891,0.07261076907527307,1.9094845418949922,1.8512780850451318,1.7657564707234261
624,fe_virial_batch_100k_5_0,-26.78931865845822,0.0,1.9827207157625446,40,-0.01674332416153639,-0.0361353450984144,-0.03880679608759887,0.010086024074087202,1.8869950418949926,1.8387625850451312,1.7979082299826845
625,fe_virial_batch_100k_5_0,-101.263012271673,0.0,1.0053015188500822,18,-0.3125401613323241,-0.19116530663838346,-0.24082846292943594,-0.22674568589133384,0.9650807641172147,0.8386399061524787,0.6736846929456475
626,fe_virial_batch_100k_5_0,-15.567715601557818,0.0,1.344150852183415,18,-0.04804850494307969,-0.30911259660827006,-0.45455878360123336,-0.5638320046162993,1.1790950974505483,0.9776611005969229,0.7364102040567588
627,fe_virial_batch_100k_5_0,-204.7746789487801,0.0,1.204683769870286,18,-0.6320206140394448,-0.3157704477447967,-0.1376471463303203,-0.11930716007683448,1.1938495307838815,1.0950029283747007,0.9235526485012028
628,fe_virial_batch_100k_5_0,220.48856453251014,0.0,1.2548419632945274,18,0.680520260902809,0.3463969005436982,0.21401955255137237,0.16108085974111358,1.1302393974505485,0.9617799561524788,0.7604194373900919
629,fe_virial_batch_100k_5_0,18.310231590679187,0.0,1.0377522395786225,18,0.05651306046505922,-0.11155133232124935,-0.08662479286361949,-0.05229599100866791,0.9648982196727705,0.8457014561524783,0.7073334410937957
630,fe_virial_batch_100k_5_0,103.88246676205351,0.0,2.2368194935403234,20,0.25970616690513376,0.34118549973394224,0.37611714917587336,0.3295930319147299,2.0864347196727695,1.9076590339302568,1.6681925114641662
631,fe_virial_batch_100k_5_0,-147.34451912515073,0.0,1.7033946587591742,20,-0.3683612978128768,-0.3860029828693895,-0.37574902834561585,-0.26098836912477935,1.6289724543503084,1.463534472819145,1.2524337447974998
632,fe_virial_batch_100k_5_0,130.67511419481497,0.0,1.817104074405637,20,0.3266877854870374,0.36838783762415994,0.2550609430851069,0.2037430722102923,1.7502193432391966,1.5395154117080334,1.307081489241944
633,fe_virial_batch_100k_5_0,85.23431931475075,0.0,1.729179185516749,20,0.21308579828687688,0.2513837250079337,0.22392283011761535,0.22773887845222685,1.6777082418949927,1.5432486228191449,1.3674658299826845
634,fe_virial_batch_100k_5_0,52.10822473302269,0.0,1.7076210708765425,20,0.13027056183255672,-0.05114941224612597,-0.14103211834432394,-0.11492122335661412,1.6069106085616598,1.4747686394858126,1.3126165670197214
635,fe_virial_batch_100k_5_0,193.95535088550548,0.0,1.6972443824292118,22,0.40073419604443283,0.44040538177609445,0.35015035512099446,0.3244941403582216,1.6271395863394362,1.5147121283747011,1.380936300353054
636,fe_virial_batch_100k_5_0,-56.5048996924326,0.0,1.9475274042098756,22,-0.11674566052155497,-0.10056966889715993,-0.07170185376346648,-0.08632797398772472,1.9124617418949925,1.7775344450413662,1.5881515114641662
