polymer,system,A2_unnormalized,deltaGmin,N,A2_normalized
652,fe_virial_batch_100k5,62.67671155483773,0.0,20,0.15669177888709432
653,fe_virial_batch_100k5,-254.88497106551534,0.0,20,-0.6372124276637884
654,fe_virial_batch_100k5,-79.73150743494678,0.0,20,-0.19932876858736695
655,fe_virial_batch_100k5,-92.97198294125674,0.0,22,-0.19209087384557177
656,fe_virial_batch_100k5,43.94654727932977,0.0,22,0.0907986514035739
657,fe_virial_batch_100k5,-30.583547279080044,0.0,22,-0.06318914727082654
658,fe_virial_batch_100k5,79.81251609403584,0.0,22,0.1649018927562724
659,fe_virial_batch_100k5,40.294318822690904,0.0,22,0.08325272484027046
660,fe_virial_batch_100k5,168.96639851277462,0.0,24,0.29334444186245595
661,fe_virial_batch_100k5,-45.50610785646507,0.0,24,-0.07900365947302963
662,fe_virial_batch_100k5,66.70932017393342,0.0,24,0.11581479196863441
663,fe_virial_batch_100k5,65.1841947852857,0.0,24,0.11316700483556545
664,fe_virial_batch_100k5,168.68533205649453,0.0,24,0.29285647926474745
665,fe_virial_batch_100k5,213.15405108514787,0.0,26,0.31531664361708267
666,fe_virial_batch_100k5,97.42343970795844,0.0,26,0.14411751436088527
667,fe_virial_batch_100k5,-128.3407646295926,0.0,26,-0.18985320211478196
668,fe_virial_batch_100k5,102.59412634541553,0.0,26,0.15176645909085137
669,fe_virial_batch_100k5,183.1559362930284,0.0,26,0.2709407341612846
670,fe_virial_batch_100k5,206.0451394338424,0.0,28,0.26281267784928874
671,fe_virial_batch_100k5,49.41422476226422,0.0,28,0.0630283479110513
672,fe_virial_batch_100k5,197.5519308899632,0.0,28,0.25197950368617755
673,fe_virial_batch_100k5,-129.3115465617567,0.0,28,-0.16493819714509783
674,fe_virial_batch_100k5,165.64614772321926,0.0,28,0.21128335168777967
675,fe_virial_batch_100k5,-18.814232856433524,0.0,22,-0.03887238193478001
676,fe_virial_batch_100k5,18.716087952318652,0.0,22,0.03866960320726994
677,fe_virial_batch_100k5,-107.0979504846224,0.0,22,-0.22127675719963305
678,fe_virial_batch_100k5,-62.22494607625643,0.0,22,-0.12856393817408354
679,fe_virial_batch_100k5,-75.090665431524,0.0,22,-0.1551460029576942
680,fe_virial_batch_100k5,-24.336912210953052,0.0,24,-0.04225158369957127
681,fe_virial_batch_100k5,0.2581276815671401,0.0,24,0.00044813833605406267
682,fe_virial_batch_100k5,15.072438492819607,0.0,24,0.02616742793892293
683,fe_virial_batch_100k5,39.58875625573013,0.0,24,0.06873047961064259
684,fe_virial_batch_100k5,87.20351267405381,0.0,24,0.15139498728134343
685,fe_virial_batch_100k5,114.90585743906955,0.0,26,0.16997907905187803
686,fe_virial_batch_100k5,191.39642603041204,0.0,26,0.28313080773729593
687,fe_virial_batch_100k5,118.45969526043591,0.0,26,0.17523623559236082
688,fe_virial_batch_100k5,3.884727074538362,0.0,26,0.0057466376842283465
689,fe_virial_batch_100k5,-47.632656206239275,0.0,26,-0.07046250918082733
690,fe_virial_batch_100k5,144.73577010919178,0.0,28,0.18461195166988748
691,fe_virial_batch_100k5,86.79604518915768,0.0,28,0.11070924131270113
692,fe_virial_batch_100k5,6.574587422781876,0.0,28,0.008385953345385047
693,fe_virial_batch_100k5,32.00919328174648,0.0,28,0.040828052655288875
694,fe_virial_batch_100k5,160.28668995450982,0.0,28,0.20444730861544622
695,fe_virial_batch_100k5,216.42324593819575,0.0,30,0.24047027326466194
696,fe_virial_batch_100k5,103.09377573886891,0.0,30,0.11454863970985435
697,fe_virial_batch_100k5,-43.496325759236676,0.0,30,-0.04832925084359631
698,fe_virial_batch_100k5,160.84134559583683,0.0,30,0.17871260621759646
699,fe_virial_batch_100k5,-74.62436608732568,0.0,30,-0.08291596231925076
700,fe_virial_batch_100k5,23.519446804130773,0.0,24,0.04083237292383815
701,fe_virial_batch_100k5,15.989732824254443,0.0,24,0.027759952819886184
702,fe_virial_batch_100k5,-0.8689281873539364,0.0,24,-0.0015085558808228062
703,fe_virial_batch_100k5,-76.00512536380045,0.0,24,-0.1319533426454869
704,fe_virial_batch_100k5,0.8732083410735424,0.0,24,0.0015159867032526779
705,fe_virial_batch_100k5,-152.1943714556875,0.0,26,-0.22513960274509986
706,fe_virial_batch_100k5,-67.77829286860754,0.0,26,-0.10026374684705257
707,fe_virial_batch_100k5,-49.748824879465936,0.0,26,-0.07359293621222772
708,fe_virial_batch_100k5,16.2553183207105,0.0,26,0.02404632887679068
709,fe_virial_batch_100k5,64.58659337683558,0.0,26,0.0955422978947272
710,fe_virial_batch_100k5,-201.45615683076736,0.0,28,-0.2569593837127135
711,fe_virial_batch_100k5,-123.30427616408225,0.0,28,-0.15727586245418654
712,fe_virial_batch_100k5,109.16652516612423,0.0,28,0.1392430167935258
713,fe_virial_batch_100k5,297.904801462177,0.0,28,0.3799806141099196
714,fe_virial_batch_100k5,-11.619663676041137,0.0,28,-0.014820999586787164
715,fe_virial_batch_100k5,162.4308134748226,0.0,30,0.18047868163869177
716,fe_virial_batch_100k5,-18.11882586124275,0.0,30,-0.020132028734714168
717,fe_virial_batch_100k5,47.466269446124414,0.0,30,0.05274029938458268
718,fe_virial_batch_100k5,126.48789441661405,0.0,30,0.14054210490734895
719,fe_virial_batch_100k5,-4.833603195537724,0.0,30,-0.005370670217264137
720,fe_virial_batch_100k5,128.27473368969737,0.0,32,0.1252682946188451
721,fe_virial_batch_100k5,-7.28397883872865,0.0,32,-0.007113260584695948
722,fe_virial_batch_100k5,-99.42076318833199,0.0,32,-0.09709058905110546
723,fe_virial_batch_100k5,184.17530544918486,0.0,32,0.1798586967277196
724,fe_virial_batch_100k5,73.26507551283693,0.0,32,0.07154792530550481
725,fe_virial_batch_100k5,23.646530276793722,0.0,26,0.034980074373955214
726,fe_virial_batch_100k5,-87.94478304912586,0.0,26,-0.13009583291290808
727,fe_virial_batch_100k5,57.244098830126326,0.0,26,0.08468061957119279
728,fe_virial_batch_100k5,1.2469920752038473,0.0,26,0.001844662833141786
729,fe_virial_batch_100k5,73.09348944738656,0.0,26,0.10812646367956592
730,fe_virial_batch_100k5,-63.713628883809214,0.0,28,-0.0812673837803689
731,fe_virial_batch_100k5,170.92156195194516,0.0,28,0.218012196367277
732,fe_virial_batch_100k5,86.59137684083176,0.0,28,0.11044818474595887
733,fe_virial_batch_100k5,51.71876559608772,0.0,28,0.06596781326031598
734,fe_virial_batch_100k5,38.53548107825182,0.0,28,0.049152399334504875
735,fe_virial_batch_100k5,74.05170758321505,0.0,30,0.08227967509246116
736,fe_virial_batch_100k5,-168.6343279948591,0.0,30,-0.18737147554984343
737,fe_virial_batch_100k5,173.94238314497798,0.0,30,0.1932693146055311
738,fe_virial_batch_100k5,3.3933508051440184,0.0,30,0.003770389783493354
739,fe_virial_batch_100k5,42.776198961127065,0.0,30,0.04752910995680785
740,fe_virial_batch_100k5,145.3505270440856,0.0,32,0.14194387406648984
741,fe_virial_batch_100k5,103.8691270073778,0.0,32,0.10143469434314238
742,fe_virial_batch_100k5,29.26628622873858,0.0,32,0.02858035764525252
743,fe_virial_batch_100k5,162.74510831804108,0.0,32,0.158930769841837
744,fe_virial_batch_100k5,-2.0823821748747187,0.0,32,-0.0020335763426510924
745,fe_virial_batch_100k5,35.984441440969306,0.0,34,0.03112840955101151
746,fe_virial_batch_100k5,235.74377109689124,0.0,34,0.203930597834681
747,fe_virial_batch_100k5,245.98723068549305,0.0,34,0.21279172204627425
748,fe_virial_batch_100k5,259.6728581194898,0.0,34,0.22463050010336486
749,fe_virial_batch_100k5,123.54391562163755,0.0,34,0.10687189932667608
750,fe_virial_batch_100k6,119.05682931889581,0.0,20,0.2976420732972395
751,fe_virial_batch_100k6,-151.23500867182233,0.0,20,-0.37808752167955584
752,fe_virial_batch_100k6,-50.627199757504904,0.0,20,-0.12656799939376226
753,fe_virial_batch_100k6,-63.723863628180744,0.0,20,-0.15930965907045186
754,fe_virial_batch_100k6,62.1367872046254,0.0,20,0.1553419680115635
755,fe_virial_batch_100k6,97.93437324369289,0.0,22,0.2023437463712663
756,fe_virial_batch_100k6,126.70655231042967,0.0,22,0.2617903973355985
757,fe_virial_batch_100k6,110.62923343857915,0.0,22,0.22857279636070071
758,fe_virial_batch_100k6,-11.598102279187671,0.0,22,-0.023963021237991055
759,fe_virial_batch_100k6,69.57036825903539,0.0,22,0.14374043028726322
760,fe_virial_batch_100k6,-87.04876999701177,0.0,24,-0.15112633680036766
761,fe_virial_batch_100k6,-8.124563861604088,0.0,24,-0.014105145593062652
762,fe_virial_batch_100k6,16.540288811806438,0.0,24,0.028715779187163955
763,fe_virial_batch_100k6,-106.26677739153354,0.0,24,-0.1844909329714124
764,fe_virial_batch_100k6,33.338207383404274,0.0,24,0.057878832262854646
765,fe_virial_batch_100k6,39.337691039397356,0.0,26,0.05819185064999609
766,fe_virial_batch_100k6,194.19285731622708,0.0,26,0.28726754040861996
767,fe_virial_batch_100k6,-18.905440782777625,0.0,26,-0.027966628376889978
768,fe_virial_batch_100k6,124.7311592690758,0.0,26,0.18451354921460916
769,fe_virial_batch_100k6,157.29273809761784,0.0,26,0.2326815652331625
770,fe_virial_batch_100k6,238.20412620073066,0.0,28,0.3038317936233809
771,fe_virial_batch_100k6,26.800886298414234,0.0,28,0.03418480395205897
772,fe_virial_batch_100k6,123.35603040851126,0.0,28,0.15734187552106027
773,fe_virial_batch_100k6,337.0317561991729,0.0,28,0.4298874441315981
774,fe_virial_batch_100k6,148.88668466116215,0.0,28,0.1899064855371966
775,fe_virial_batch_100k6,58.5236982098193,0.0,22,0.12091673183846963
776,fe_virial_batch_100k6,74.43626354311363,0.0,22,0.1537939329403174
777,fe_virial_batch_100k6,88.37318359206719,0.0,22,0.18258922229765948
778,fe_virial_batch_100k6,-57.007152506545324,0.0,22,-0.11778337294740769
779,fe_virial_batch_100k6,109.73299008728588,0.0,22,0.226721053899351
780,fe_virial_batch_100k6,-67.21434175489848,0.0,24,-0.11669156554669875
781,fe_virial_batch_100k6,38.98995724757662,0.0,24,0.06769089799926496
782,fe_virial_batch_100k6,34.45853556496456,0.0,24,0.059823846466952366
783,fe_virial_batch_100k6,122.30918866657818,0.0,24,0.21234234143503156
784,fe_virial_batch_100k6,27.760292687870752,0.0,24,0.04819495258310894
785,fe_virial_batch_100k6,-136.00681308109918,0.0,26,-0.20119351047499878
786,fe_virial_batch_100k6,118.39143550614426,0.0,26,0.17513525962447377
787,fe_virial_batch_100k6,-9.149246801247743,0.0,26,-0.013534388759242224
788,fe_virial_batch_100k6,218.55230734509036,0.0,26,0.3233022298004295
789,fe_virial_batch_100k6,83.69497796015112,0.0,26,0.12380913899430639
790,fe_virial_batch_100k6,188.52648721415886,0.0,28,0.2404674581813251
791,fe_virial_batch_100k6,117.28381208869044,0.0,28,0.1495966990927174
792,fe_virial_batch_100k6,62.22765387785463,0.0,28,0.07937200749726356
793,fe_virial_batch_100k6,48.108659768566454,0.0,28,0.061363086439498025
794,fe_virial_batch_100k6,156.582460529019,0.0,28,0.1997225261849732
795,fe_virial_batch_100k6,-32.704214807163666,0.0,30,-0.03633801645240407
796,fe_virial_batch_100k6,54.15345005577142,0.0,30,0.060170500061968245
797,fe_virial_batch_100k6,51.49082913399712,0.0,30,0.05721203237110791
798,fe_virial_batch_100k6,97.85280161917123,0.0,30,0.10872533513241248
799,fe_virial_batch_100k6,-87.7833415999388,0.0,30,-0.09753704622215421
800,fe_virial_batch_100k6,65.2177890041584,0.0,24,0.11322532813221946
801,fe_virial_batch_100k6,-145.7029407765453,0.0,24,-0.2529564944037245
802,fe_virial_batch_100k6,-157.85190430764635,0.0,24,-0.2740484449785527
803,fe_virial_batch_100k6,-75.29161526331069,0.0,24,-0.13071460983213662
804,fe_virial_batch_100k6,-7.49876998718209,0.0,24,-0.013018697894413352
805,fe_virial_batch_100k6,74.10379599889175,0.0,26,0.10962099999836059
806,fe_virial_batch_100k6,108.51685351851889,0.0,26,0.1605278898202942
807,fe_virial_batch_100k6,144.37402713589444,0.0,26,0.21357104605901545
808,fe_virial_batch_100k6,34.73604278657546,0.0,26,0.05138467867836607
809,fe_virial_batch_100k6,-2.3795658479964166,0.0,26,-0.0035200678224799062
810,fe_virial_batch_100k6,-101.21268496832094,0.0,28,-0.12909781245959304
811,fe_virial_batch_100k6,70.60930925442797,0.0,28,0.09006289445717854
812,fe_virial_batch_100k6,-193.50437606348729,0.0,28,-0.24681680620342766
813,fe_virial_batch_100k6,111.88973578188843,0.0,28,0.14271649972179648
814,fe_virial_batch_100k6,149.77445649843872,0.0,28,0.19103884757453918
815,fe_virial_batch_100k6,54.40083264587835,0.0,30,0.060445369606531504
816,fe_virial_batch_100k6,-51.48783035574758,0.0,30,-0.05720870039527509
817,fe_virial_batch_100k6,67.98473456398096,0.0,30,0.07553859395997885
818,fe_virial_batch_100k6,17.23025834313493,0.0,30,0.019144731492372145
819,fe_virial_batch_100k6,195.00158963260026,0.0,30,0.2166684329251114
820,fe_virial_batch_100k6,3.370469389282973,0.0,32,0.0032914740129716532
821,fe_virial_batch_100k6,77.62252065490435,0.0,32,0.07580324282705503
822,fe_virial_batch_100k6,-47.1644550369181,0.0,32,-0.04605903812199033
823,fe_virial_batch_100k6,98.23589088980492,0.0,32,0.09593348719707512
824,fe_virial_batch_100k6,37.20981449482653,0.0,32,0.036337709467604035
825,fe_virial_batch_100k6,124.44159930776831,0.0,26,0.18408520607658035
826,fe_virial_batch_100k6,84.75475937540081,0.0,26,0.12537686298136214
827,fe_virial_batch_100k6,32.656488081373475,0.0,26,0.04830841432155839
828,fe_virial_batch_100k6,-28.287900857107903,0.0,26,-0.041846007185070866
829,fe_virial_batch_100k6,-62.59170974294677,0.0,26,-0.09259128660199226
830,fe_virial_batch_100k6,24.53636409316663,0.0,28,0.03129638277189621
831,fe_virial_batch_100k6,-12.483735439557986,0.0,28,-0.015923131938211717
832,fe_virial_batch_100k6,74.49582875306344,0.0,28,0.0950201897360503
833,fe_virial_batch_100k6,185.47356053465816,0.0,28,0.23657341904930887
834,fe_virial_batch_100k6,156.35733815815834,0.0,28,0.1994353803037734
835,fe_virial_batch_100k6,4.5841011724195395,0.0,30,0.005093445747132822
836,fe_virial_batch_100k6,116.8506830637613,0.0,30,0.1298340922930681
837,fe_virial_batch_100k6,110.64129899933597,0.0,30,0.12293477666592886
838,fe_virial_batch_100k6,-5.832460267370016,0.0,30,-0.006480511408188907
839,fe_virial_batch_100k6,-69.42963156123368,0.0,30,-0.07714403506803742
840,fe_virial_batch_100k6,-1.0798915150813142,0.0,32,-0.001054581557696596
841,fe_virial_batch_100k6,41.698239410759776,0.0,32,0.04072093692457009
842,fe_virial_batch_100k6,111.44938534056699,0.0,32,0.10883729037164745
843,fe_virial_batch_100k6,113.11393088691197,0.0,32,0.11046282313174997
844,fe_virial_batch_100k6,33.68596140015382,0.0,32,0.03289644667983772
845,fe_virial_batch_100k6,21.0586382075554,0.0,34,0.018216815058438928
846,fe_virial_batch_100k6,65.09088395237998,0.0,34,0.05630699303839099
847,fe_virial_batch_100k6,265.92540966834304,0.0,34,0.23003928172001992
848,fe_virial_batch_100k6,149.14153821253865,0.0,34,0.12901517146413377
849,fe_virial_batch_100k6,124.6782197467232,0.0,34,0.1078531312687917
850,fe_virial_batch_100k6,28.468036034097143,0.0,28,0.03631127045165452
851,fe_virial_batch_100k6,60.48185986155776,0.0,28,0.07714522941525224
852,fe_virial_batch_100k6,-125.85654719529403,0.0,28,-0.16053131019807912
853,fe_virial_batch_100k6,43.99707913873167,0.0,28,0.056118723391239377
854,fe_virial_batch_100k6,41.99025666585301,0.0,28,0.05355900084930231
855,fe_virial_batch_100k6,-88.9701969726615,0.0,30,-0.09885577441406833
856,fe_virial_batch_100k6,179.41825773316916,0.0,30,0.19935361970352128
857,fe_virial_batch_100k6,27.338878447902374,0.0,30,0.030376531608780417
858,fe_virial_batch_100k6,-42.30480956668974,0.0,30,-0.047005343962988604
859,fe_virial_batch_100k6,-43.344187205649,0.0,30,-0.04816020800627667
860,fe_virial_batch_100k6,-160.10395766046196,0.0,32,-0.15635152115279488
861,fe_virial_batch_100k6,-10.870883036934226,0.0,32,-0.01061609671575608
862,fe_virial_batch_100k6,11.314259479463297,0.0,32,0.011049081522913376
863,fe_virial_batch_100k6,129.55112574203037,0.0,32,0.12651477123245153
864,fe_virial_batch_100k6,-6.182705437446403,0.0,32,-0.006037798278756253
865,fe_virial_batch_100k6,238.77538795150213,0.0,34,0.2065531037642752
866,fe_virial_batch_100k6,48.96580283762431,0.0,34,0.04235796093220096
867,fe_virial_batch_100k6,84.7040134723382,0.0,34,0.07327336805565589
868,fe_virial_batch_100k6,-60.16028077999926,0.0,34,-0.0520417653806222
869,fe_virial_batch_100k6,67.92719171282023,0.0,34,0.05876054646437736
870,fe_virial_batch_100k6,56.37312554063817,0.0,36,0.04349778205296155
871,fe_virial_batch_100k6,18.1887981677702,0.0,36,0.014034566487477007
872,fe_virial_batch_100k6,64.07173055124962,0.0,36,0.04943806369695186
873,fe_virial_batch_100k6,18.49156380610758,0.0,36,0.014268181949157084
874,fe_virial_batch_100k6,158.9839244988508,0.0,36,0.12267278124911327
875,fe_virial_batch_100k6,-44.77639851131948,0.0,22,-0.09251322006470966
876,fe_virial_batch_100k6,106.21514562331834,0.0,22,0.21945278021346765
877,fe_virial_batch_100k6,-80.86258455116194,0.0,22,-0.16707145568421888
878,fe_virial_batch_100k6,-167.47480926708607,0.0,22,-0.3460223331964588
879,fe_virial_batch_100k6,20.394769158881523,0.0,22,0.04213795280760645
880,fe_virial_batch_100k6,38.76752880121433,0.0,24,0.06730473750210822
881,fe_virial_batch_100k6,36.36318912338773,0.0,24,0.06313053667254814
882,fe_virial_batch_100k6,88.44451685012886,0.0,24,0.1535495084203626
883,fe_virial_batch_100k6,-31.105143102329933,0.0,24,-0.05400198455265613
884,fe_virial_batch_100k6,95.58607216374473,0.0,24,0.1659480419509457
885,fe_virial_batch_100k6,-78.2975315863277,0.0,26,-0.11582475086734866
886,fe_virial_batch_100k6,22.71651422960493,0.0,26,0.033604310990539836
887,fe_virial_batch_100k6,72.10851076974048,0.0,26,0.1066693946297936
888,fe_virial_batch_100k6,79.0065825573902,0.0,26,0.11687364283637604
889,fe_virial_batch_100k6,-92.59587279427797,0.0,26,-0.13697614318680174
890,fe_virial_batch_100k6,77.92488625302019,0.0,28,0.0993939875676278
891,fe_virial_batch_100k6,140.1454795599127,0.0,28,0.17875698923458253
892,fe_virial_batch_100k6,-75.33157391638073,0.0,28,-0.09608619121987338
893,fe_virial_batch_100k6,22.239768970417135,0.0,28,0.02836705225818512
894,fe_virial_batch_100k6,157.5784238849656,0.0,28,0.20099288760837447
895,fe_virial_batch_100k6,-61.538702855258585,0.0,30,-0.06837633650584288
896,fe_virial_batch_100k6,162.24268978402895,0.0,30,0.18026965531558772
897,fe_virial_batch_100k6,-40.463025259758396,0.0,30,-0.04495891695528711
898,fe_virial_batch_100k6,76.01119453154752,0.0,30,0.08445688281283058
899,fe_virial_batch_100k6,-27.356913004317178,0.0,30,-0.030396570004796866
900,fe_virial_batch_100k7,-87.4805185754242,0.0,24,-0.1518759003045559
901,fe_virial_batch_100k7,60.262681741577246,0.0,24,0.10462271135690494
902,fe_virial_batch_100k7,55.65543029075115,0.0,24,0.09662401092144296
903,fe_virial_batch_100k7,14.383779092199468,0.0,24,0.024971838701735187
904,fe_virial_batch_100k7,-72.01895829002197,0.0,24,-0.1250329136979548
905,fe_virial_batch_100k7,40.649769059871424,0.0,26,0.06013279446726542
906,fe_virial_batch_100k7,-119.71169506145765,0.0,26,-0.17708830630393144
907,fe_virial_batch_100k7,52.16165837756641,0.0,26,0.07716221653486155
908,fe_virial_batch_100k7,124.33970857106988,0.0,26,0.18393448013471875
909,fe_virial_batch_100k7,43.554196349397586,0.0,26,0.06442928454052897
910,fe_virial_batch_100k7,12.759238791337145,0.0,28,0.016274539274664726
911,fe_virial_batch_100k7,66.29380071235929,0.0,28,0.08455841927596848
912,fe_virial_batch_100k7,-100.49308688874459,0.0,28,-0.12817995776625585
913,fe_virial_batch_100k7,-27.53467996466993,0.0,28,-0.03512076526105858
914,fe_virial_batch_100k7,-22.23038056054236,0.0,28,-0.028355077245589746
915,fe_virial_batch_100k7,160.31951886340244,0.0,30,0.17813279873711382
916,fe_virial_batch_100k7,17.769947628611167,0.0,30,0.019744386254012408
917,fe_virial_batch_100k7,-45.01218212575479,0.0,30,-0.0500135356952831
918,fe_virial_batch_100k7,86.39433991315927,0.0,30,0.09599371101462141
919,fe_virial_batch_100k7,92.70722728635971,0.0,30,0.10300803031817746
920,fe_virial_batch_100k7,134.88490454217555,0.0,32,0.1317235395919683
921,fe_virial_batch_100k7,-44.305167910526734,0.0,32,-0.043266765537623764
922,fe_virial_batch_100k7,23.137592440917626,0.0,32,0.02259530511808362
923,fe_virial_batch_100k7,-63.20189013661107,0.0,32,-0.06172059583653425
924,fe_virial_batch_100k7,-94.70909837845727,0.0,32,-0.09248935388521218
925,fe_virial_batch_100k7,99.00846831331076,0.0,26,0.1464622312327082
926,fe_virial_batch_100k7,3.8911900338728045,0.0,26,0.00575619827495977
927,fe_virial_batch_100k7,-61.7087502025421,0.0,26,-0.09128513343571316
928,fe_virial_batch_100k7,111.95844472135249,0.0,26,0.1656190010670895
929,fe_virial_batch_100k7,90.73539958656082,0.0,26,0.134223963885445
930,fe_virial_batch_100k7,187.3241514546482,0.0,28,0.23893386665133698
931,fe_virial_batch_100k7,37.22331623006606,0.0,28,0.04747871968120671
932,fe_virial_batch_100k7,-59.89514055976995,0.0,28,-0.07639686295889024
933,fe_virial_batch_100k7,64.87765611435894,0.0,28,0.08275211239076395
934,fe_virial_batch_100k7,29.045691042621264,0.0,28,0.0370480753094659
935,fe_virial_batch_100k7,75.98702327365893,0.0,30,0.08443002585962103
936,fe_virial_batch_100k7,197.030056373499,0.0,30,0.21892228485944334
937,fe_virial_batch_100k7,162.70008253960552,0.0,30,0.18077786948845057
938,fe_virial_batch_100k7,19.397908153742875,0.0,30,0.02155323128193653
939,fe_virial_batch_100k7,172.2531019518184,0.0,30,0.19139233550202045
940,fe_virial_batch_100k7,109.48526795507794,0.0,32,0.1069192069873808
941,fe_virial_batch_100k7,136.7666522276966,0.0,32,0.13356118381610996
942,fe_virial_batch_100k7,94.01308471487339,0.0,32,0.09180965304186854
943,fe_virial_batch_100k7,50.31202415396142,0.0,32,0.049132836087852946
944,fe_virial_batch_100k7,195.26404857220996,0.0,32,0.1906875474337988
945,fe_virial_batch_100k7,50.324944615530256,0.0,34,0.0435336891137805
946,fe_virial_batch_100k7,25.60773981376686,0.0,34,0.022152024060351955
947,fe_virial_batch_100k7,135.7933273244762,0.0,34,0.11746827623224584
948,fe_virial_batch_100k7,42.416586171139585,0.0,34,0.036692548590951196
949,fe_virial_batch_100k7,251.86844284932604,0.0,34,0.2178792758212163
950,fe_virial_batch_100k7,51.242260866276084,0.0,28,0.06536002661514806
951,fe_virial_batch_100k7,71.09857943486085,0.0,28,0.09068696356487353
952,fe_virial_batch_100k7,3.6660285164993005,0.0,28,0.0046760567812491076
953,fe_virial_batch_100k7,65.11168811759335,0.0,28,0.0830506225989711
954,fe_virial_batch_100k7,143.06233700917667,0.0,28,0.18247747067497025
955,fe_virial_batch_100k7,-92.16935608117957,0.0,30,-0.10241039564575508
956,fe_virial_batch_100k7,70.7050615073811,0.0,30,0.07856117945264567
957,fe_virial_batch_100k7,159.00925669105698,0.0,30,0.1766769518789522
958,fe_virial_batch_100k7,-21.178205848824046,0.0,30,-0.023531339832026717
959,fe_virial_batch_100k7,-22.49535663496433,0.0,30,-0.024994840705515924
960,fe_virial_batch_100k7,9.678069075158442,0.0,32,0.009451239331209416
961,fe_virial_batch_100k7,186.69227995285638,0.0,32,0.1823166796414613
962,fe_virial_batch_100k7,95.97933042431274,0.0,32,0.0937298148674929
963,fe_virial_batch_100k7,204.6086450799478,0.0,32,0.19981312996088652
964,fe_virial_batch_100k7,82.88275632653368,0.0,32,0.08094019172513055
965,fe_virial_batch_100k7,62.74306325246842,0.0,34,0.054276006273761605
966,fe_virial_batch_100k7,13.54763040245307,0.0,34,0.011719403462329645
967,fe_virial_batch_100k7,16.107524463959695,0.0,34,0.013933844692006658
968,fe_virial_batch_100k7,53.85981817849845,0.0,34,0.046591538216694164
969,fe_virial_batch_100k7,158.49415926093317,0.0,34,0.13710567410115326
970,fe_virial_batch_100k7,111.5284363530249,0.0,36,0.0860558922477044
971,fe_virial_batch_100k7,70.78340880258503,0.0,36,0.0546168277797724
972,fe_virial_batch_100k7,207.0023529376584,0.0,36,0.1597240377605389
973,fe_virial_batch_100k7,100.90873804388978,0.0,36,0.07786168058942113
974,fe_virial_batch_100k7,293.431502763688,0.0,36,0.22641319657691975
975,fe_virial_batch_100k7,118.94720335876187,0.0,30,0.1321635592875132
976,fe_virial_batch_100k7,63.34068331961728,0.0,30,0.07037853702179697
977,fe_virial_batch_100k7,91.17556854708612,0.0,30,0.10130618727454013
978,fe_virial_batch_100k7,-111.07963753696006,0.0,30,-0.12342181948551119
979,fe_virial_batch_100k7,-139.86315228009374,0.0,30,-0.1554035025334375
980,fe_virial_batch_100k7,47.72072727659959,0.0,32,0.04660227273105429
981,fe_virial_batch_100k7,59.77953842905793,0.0,32,0.058378455497126884
982,fe_virial_batch_100k7,235.38728139431208,0.0,32,0.2298703919866329
983,fe_virial_batch_100k7,2.1669891029258954,0.0,32,0.0021162002958260697
984,fe_virial_batch_100k7,29.58955361859366,0.0,32,0.02889604845565787
985,fe_virial_batch_100k7,-81.14270703514475,0.0,34,-0.07019265314458889
986,fe_virial_batch_100k7,-31.75434783049201,0.0,34,-0.027469159022916963
987,fe_virial_batch_100k7,33.702253628302536,0.0,34,0.029154198640400118
988,fe_virial_batch_100k7,227.9768743066888,0.0,34,0.19721182898502493
989,fe_virial_batch_100k7,59.20551294252225,0.0,34,0.05121584164578049
990,fe_virial_batch_100k7,83.38651744595266,0.0,36,0.06434144864656842
991,fe_virial_batch_100k7,193.54921301624998,0.0,36,0.1493435285619213
992,fe_virial_batch_100k7,246.48398673964343,0.0,36,0.19018826137318165
993,fe_virial_batch_100k7,64.33036648282638,0.0,36,0.04963762845897097
994,fe_virial_batch_100k7,118.86771049696125,0.0,36,0.09171891242049479
995,fe_virial_batch_100k7,175.7164805400203,0.0,38,0.12168731339336587
996,fe_virial_batch_100k7,287.60039941859685,0.0,38,0.19916925167492858
997,fe_virial_batch_100k7,134.76825957376553,0.0,38,0.09332981964942211
998,fe_virial_batch_100k7,61.83296608415849,0.0,38,0.04282061363168871
999,fe_virial_batch_100k7,-0.10731879070784246,0.0,38,-7.43204921799463e-05
1000,fe_virial_batch_100k7,65.4201322856734,0.0,24,0.11357661855151632
1001,fe_virial_batch_100k7,77.98294898424763,0.0,24,0.13538706420876323
1002,fe_virial_batch_100k7,-87.34743143119891,0.0,24,-0.15164484623472033
1003,fe_virial_batch_100k7,122.54410379975023,0.0,24,0.2127501802078997
1004,fe_virial_batch_100k7,-75.9544364929945,0.0,24,-0.13186534113367102
1005,fe_virial_batch_100k7,30.345590320258175,0.0,26,0.044889926509257654
1006,fe_virial_batch_100k7,121.9902909265471,0.0,26,0.18045901024637145
1007,fe_virial_batch_100k7,21.65403548183202,0.0,26,0.032032596866615415
1008,fe_virial_batch_100k7,94.72792174157897,0.0,26,0.14013006174789788
1009,fe_virial_batch_100k7,59.05281529713592,0.0,26,0.08735623564665078
1010,fe_virial_batch_100k7,-42.79129205129865,0.0,28,-0.054580729657268685
1011,fe_virial_batch_100k7,35.227193367186956,0.0,28,0.04493264460100377
1012,fe_virial_batch_100k7,-36.476896298989544,0.0,28,-0.0465266534425887
