,r2_0,mae_0,max_error_0,r2_0_1,mae_0_1,max_error_0_1,max_var_0,min_var_0,mean_var_0,median_var_0,std_var_0,max_var_1,min_var_1,mean_var_1,median_var_1,std_var_1,train_size,coregionalized
29,0.9865045662119228,0.022156370470346815,0.08381527170619885,0.9865045662119228,0.022156370470346815,0.08381527170619885,0.0015424501416280696,0.0006587509263912812,0.0007619914429176337,0.0007407788603618888,8.73888026056179e-05,0.7553602289883293,0.3220287547321369,0.37275992737056984,0.3621749182550139,0.04293632759718291,750,False
30,0.987404294594064,0.021409956917378035,0.08948404365335616,0.987404294594064,0.021409956917378035,0.08948404365335616,0.0014731854333456165,0.0006844529165073079,0.0007594535367922441,0.0007426806590353687,6.967883846625692e-05,0.6844879467840123,0.28091113103577425,0.3181034093504356,0.30971110965905735,0.0351008095754375,1250,True
31,0.987339292606864,0.02143126745000104,0.0923393048372807,0.987339292606864,0.02143126745000104,0.0923393048372807,0.0015303163254431274,0.0006873155525114816,0.0007677660006914585,0.0007498824565034601,7.473633139130347e-05,0.7166503839498627,0.2821097774203817,0.3222272729718832,0.31318134351659765,0.0378866269895096,1250,False
32,0.9870532563878185,0.021481045756882,0.08995489989618388,0.9870532563878185,0.021481045756882,0.08995489989618388,0.0012335151769539128,0.0006580220815853839,0.0007279857263175902,0.0007115369764155706,6.392757796269666e-05,0.5861215860296644,0.2934927254920031,0.32863730308931755,0.32033578819585007,0.032366607104823183,1250,True
33,0.9870355018907393,0.02138279031234775,0.0941801704089178,0.9870355018907393,0.02138279031234775,0.0941801704089178,0.0012861894607986498,0.0006556366721063652,0.000732129866190834,0.000713951590085284,7.008876165461078e-05,0.6162303001192015,0.29251154945173424,0.33127540557962143,0.3220335763916921,0.03582047437552687,1250,False
34,0.9873635867265491,0.0211819892321214,0.09263153462340634,0.9873635867265491,0.0211819892321214,0.09263153462340634,0.001434370845728581,0.0006807293285927198,0.0007614658227007293,0.0007442267522886549,7.179165068537695e-05,0.6589162946348655,0.2837245238207391,0.32304355143663643,0.3144428580145462,0.03533544577059525,1250,True
35,0.9873579854060887,0.021208121665996178,0.08879724854629822,0.9873579854060887,0.021208121665996178,0.08879724854629822,0.001473408713205715,0.0006817065801842271,0.0007667618978662924,0.0007486559052582332,7.558696959437735e-05,0.6974501098426937,0.2826936926373403,0.32606398169987433,0.3165061992273788,0.03906409931507517,1250,False
36,0.9872326464666973,0.021661080004939413,0.09714898951203432,0.9872326464666973,0.021661080004939413,0.09714898951203432,0.0010433906639945355,0.000679388474395558,0.0007248581391778437,0.0007160214657914487,3.777380701710675e-05,0.46626198669922,0.31106591602813843,0.33066648756515626,0.32690155884277466,0.016194001967079784,1250,True
37,0.9871485079289033,0.02159708245711741,0.0954493784221726,0.9871485079289033,0.02159708245711741,0.0954493784221726,0.0013455477946033882,0.0006673385564008897,0.0007448285380488216,0.0007289468915312484,6.742353422468552e-05,0.689329110035581,0.30432539942067066,0.3474290452989879,0.3382613537629395,0.037887925204177435,1250,False
38,0.981140370962928,0.02567643940416276,0.12984261276019282,0.981140370962928,0.02567643940416276,0.12984261276019282,0.00882682152835823,0.0001836823743879279,0.0011272384155140572,0.0008842527814501011,0.0009189299059246693,0.7446025767940994,0.2751072419673248,0.33675052216340945,0.322453124440406,0.05339720509228335,1250,True
